,Frames,Frames_cout,TotalDe265,TotalDe265_cout,config,dev,file_name,fps,fps_cout,qp,tInput,tInput_cout,tKernel,tKernel_cout,tOutput,tOutput_cout,tTotal,tTotal_clk,tTotal_clk_cout,tTotal_cout,txFracl,txFracl_cout,tyFracl,tyFracl_cout,type,vid,tGenerateInterPredictionSamples,tGenerateInterPredictionSamples_clk,tMCLuma,tMCLuma_clk,tReadCodingUnit,tReadCodingUnit_clk
529,10.0,10.0,1.77937,1.77937,16-08,FPGA,OCL-FPGA_16-08_E_Johnny_1280x720_60_RA_32_0.out,5.62,5.61996,32,0.101765547,0.101766,0.389691131,0.389691,0.096895309,0.0968953,1.779386149,1.68,1.68,1.77939,0.096695991,0.096696,0.096537489,0.0965375,RA,Johnny,,,,,,
530,10.0,10.0,1.64956,1.64956,32-16,FPGA,OCL-FPGA_32-16_E_Johnny_1280x720_60_RA_37_0.out,6.06,6.0622,37,0.087514977,0.087515,0.425179424,0.425179,0.087804375,0.0878044,1.649578382,1.45,1.45,1.64958,0.084708709,0.0847087,0.0845428,0.0845428,RA,Johnny,,,,,,
531,10.0,10.0,11.28782,11.2878,64-32,FPGA,OCL-FPGA_64-32_B_BQTerrace_1920x1080_60_RA_22_0.out,0.89,0.885911,22,0.334046764,0.334047,3.555068348,3.55507,0.322968863,0.322969,11.287832756,8.79,8.79,11.2878,0.322876909,0.322877,0.322860713,0.322861,RA,BQTerrace,,,,,,
532,10.0,10.0,4.44989,4.44989,64-64,FPGA,OCL-FPGA_64-64_E_KristenAndSara_1280x720_60_RA_27_0.out,2.25,2.24725,27,0.116304411,0.116304,2.737210219,2.73721,0.107880596,0.107881,4.449901093,2.11,2.11,4.4499,0.10907112,0.109071,0.108912465,0.108912,RA,KristenAndSara,,,,,,
533,10.0,10.0,12.84826,12.8483,64-16,FPGA,OCL-FPGA_64-16_B_BasketballDrive_1920x1080_50_LD_27_0.out,0.78,0.778316,27,0.681560391,0.68156,5.822358262,5.82236,0.681914559,0.681915,12.848273703,8.84,8.84,12.8483,0.654022893,0.654023,0.653621172,0.653621,LD,BasketballDrive,,,,,,
534,10.0,10.0,8.76348,8.76348,64-32,FPGA,OCL-FPGA_64-32_B_BasketballDrive_1920x1080_50_LD_32_0.out,1.14,1.1411,32,0.332865837,0.332866,4.701381847,4.70138,0.319536474,0.319536,8.763490736,4.97,4.97,8.76349,0.306026384,0.306026,0.304817006,0.304817,LD,BasketballDrive,,,,,,
535,10.0,10.0,25.95285,25.9529,64-08,FPGA,OCL-FPGA_64-08_B_ParkScene_1920x1080_24_RA_32_0.out,0.39,0.385314,32,1.679119991,1.67912,11.151751136,11.1518,1.637580188,1.63758,25.952879593,19.29,19.29,25.9529,1.636087226,1.63609,1.636195106,1.6362,RA,ParkScene,,,,,,
536,10.0,10.0,2.11435,2.11435,32-16,FPGA,OCL-FPGA_32-16_E_Johnny_1280x720_60_RA_32_0.out,4.73,4.72958,32,0.115969162,0.115969,0.603343691,0.603344,0.111928715,0.111929,2.114367584,1.87,1.87,2.11437,0.113289561,0.11329,0.113325788,0.113326,RA,Johnny,,,,,,
537,10.0,10.0,50.25918,50.2592,32-08,FPGA,OCL-FPGA_32-08_B_ParkScene_1920x1080_24_RA_22_0.out,0.2,0.198969,22,4.05137681,4.05138,15.819069768,15.8191,4.003108792,4.00311,50.259194284,45.1,45.1,50.2592,3.928275341,3.92828,3.921414218,3.92141,RA,ParkScene,,,,,,
538,10.0,10.0,1.84661,1.84661,16-16,FPGA,OCL-FPGA_16-16_E_FourPeople_1280x720_60_RA_32_0.out,5.42,5.41532,32,0.109790218,0.10979,0.447904947,0.447905,0.107429315,0.107429,1.846629179,1.7,1.7,1.84663,0.108000143,0.108,0.108110471,0.10811,RA,FourPeople,,,,,,
539,10.0,10.0,2.40316,2.40316,32-32,FPGA,OCL-FPGA_32-32_E_FourPeople_1280x720_60_RA_22_0.out,4.16,4.16118,22,0.101404602,0.101405,0.789749638,0.78975,0.095039994,0.09504,2.403178742,1.9,1.9,2.40318,0.097065108,0.0970651,0.096926873,0.0969269,RA,FourPeople,,,,,,
540,10.0,10.0,2.40215,2.40215,32-08,FPGA,OCL-FPGA_32-08_E_FourPeople_1280x720_60_LD_32_0.out,4.16,4.16294,32,0.17082407,0.170824,0.755913348,0.755913,0.16491526,0.164915,2.402162765,2.08,2.08,2.40216,0.170576745,0.170577,0.169324314,0.169324,LD,FourPeople,,,,,,
541,10.0,10.0,12.18842,12.1884,64-16,FPGA,OCL-FPGA_64-16_B_Kimono_1920x1080_24_LD_37_0.out,0.82,0.820451,37,0.597024648,0.597025,6.19470923,6.19471,0.569109908,0.56911,12.188429453,7.85,7.85,12.1884,0.576698351,0.576698,0.575938392,0.575938,LD,Kimono,,,,,,
542,10.0,10.0,3.34533,3.34533,16-16,FPGA,OCL-FPGA_16-16_E_KristenAndSara_1280x720_60_LD_22_0.out,2.99,2.98924,22,0.225059445,0.225059,0.913541696,0.913542,0.230166874,0.230167,3.345341992,3.09,3.09,3.34534,0.218589859,0.21859,0.219014497,0.219014,LD,KristenAndSara,,,,,,
543,10.0,10.0,2.19026,2.19026,32-16,FPGA,OCL-FPGA_32-16_E_KristenAndSara_1280x720_60_LD_32_0.out,4.57,4.56567,32,0.131712402,0.131712,0.740753243,0.740753,0.122498421,0.122498,2.190272787,1.89,1.89,2.19027,0.127026795,0.127027,0.126844274,0.126844,LD,KristenAndSara,,,,,,
544,10.0,10.0,5.72956,5.72956,64-32,FPGA,OCL-FPGA_64-32_E_KristenAndSara_1280x720_60_RA_22_0.out,1.75,1.74533,22,0.210083865,0.210084,3.099092952,3.09909,0.208328784,0.208329,5.729577179,3.21,3.21,5.72958,0.198567685,0.198568,0.198937479,0.198937,RA,KristenAndSara,,,,,,
545,10.0,,2.19364,,0-0,CPU,C-CPU_B_ParkScene_1920x1080_24_RA_37_0.out,4.56,,37,,,,,,,2.193650484085,2.180000066757,,,,,,,RA,ParkScene,0.0,0.0,0.0,0.0,0.0,0.0
546,10.0,10.0,7.65848,7.65848,64-08,FPGA,OCL-FPGA_64-08_E_KristenAndSara_1280x720_60_RA_27_0.out,1.31,1.30574,27,0.388342277,0.388342,3.973654299,3.97365,0.369202497,0.369202,7.658493404,4.79,4.79,7.65849,0.36053996,0.36054,0.358367656,0.358368,RA,KristenAndSara,,,,,,
547,10.0,10.0,16.78157,16.7816,32-08,FPGA,OCL-FPGA_32-08_B_Kimono_1920x1080_24_RA_32_0.out,0.6,0.595892,32,1.112613072,1.11261,5.891867838,5.89187,1.115139608,1.11514,16.781588341,14.11,14.11,16.7816,1.085093334,1.08509,1.083528683,1.08353,RA,Kimono,,,,,,
548,10.0,10.0,1.22992,1.22992,16-16,FPGA,OCL-FPGA_16-16_E_Johnny_1280x720_60_LD_32_0.out,8.13,8.1306,32,0.070179513,0.0701795,0.269458652,0.269459,0.068903002,0.068903,1.22993743,1.15,1.15,1.22994,0.068735768,0.0687358,0.068457089,0.0684571,LD,Johnny,,,,,,
549,10.0,10.0,8.28926,8.28926,64-08,FPGA,OCL-FPGA_64-08_E_FourPeople_1280x720_60_LD_22_0.out,1.21,1.20638,22,0.529453634,0.529454,3.501490682,3.50149,0.516654265,0.516654,8.289268394,6.24,6.24,8.28927,0.514121589,0.514122,0.515252647,0.515253,LD,FourPeople,,,,,,
550,10.0,10.0,15.03124,15.0312,64-16,FPGA,OCL-FPGA_64-16_B_ParkScene_1920x1080_24_LD_32_0.out,0.67,0.665281,32,0.85992072,0.859921,6.760196778,6.7602,0.909630016,0.90963,15.031252528,10.81,10.81,15.0313,0.81232657,0.812327,0.810440517,0.810441,LD,ParkScene,,,,,,
551,10.0,10.0,18.27185,18.2719,64-16,FPGA,OCL-FPGA_64-16_B_BQTerrace_1920x1080_60_LD_27_0.out,0.55,0.54729,27,1.130366131,1.13037,7.255543285,7.25554,1.068936339,1.06894,18.271866988,14.32,14.32,18.2719,1.085227319,1.08523,1.084349405,1.08435,LD,BQTerrace,,,,,,
552,10.0,10.0,2.42612,2.42612,16-08,FPGA,OCL-FPGA_16-08_E_FourPeople_1280x720_60_RA_32_0.out,4.12,4.12181,32,0.164246846,0.164247,0.598685046,0.598685,0.170683638,0.170684,2.42613482,2.25,2.25,2.42613,0.158713911,0.158714,0.158626191,0.158626,RA,FourPeople,,,,,,
553,10.0,10.0,16.04611,16.0461,16-16,FPGA,OCL-FPGA_16-16_B_Cactus_1920x1080_50_LD_22_0.out,0.62,0.623204,22,1.121257516,1.12126,4.430233127,4.43023,1.045693713,1.04569,16.046122431,14.87,14.87,16.0461,1.095134031,1.09513,1.093290433,1.09329,LD,Cactus,,,,,,
554,10.0,,2.61683,,0-0,CPU,C-CPU_B_BQTerrace_1920x1080_60_LD_27_0.out,3.82,,27,,,,,,,2.616842985153,2.609999895096,,,,,,,LD,BQTerrace,0.0,0.0,0.0,0.0,0.0,0.0
555,10.0,,1.84547,,0-0,CPU,C-CPU_B_Kimono_1920x1080_24_LD_32_0.out,5.42,,32,,,,,,,1.845480680466,1.840000033379,,,,,,,LD,Kimono,0.0,0.0,0.0,0.0,0.0,0.0
556,10.0,10.0,9.39082,9.39082,32-08,FPGA,OCL-FPGA_32-08_B_BasketballDrive_1920x1080_50_LD_32_0.out,1.06,1.06487,32,0.6244379,0.624438,2.972464412,2.97246,0.605875305,0.605875,9.390831536,8.06,8.06,9.39083,0.594499293,0.594499,0.593067556,0.593068,LD,BasketballDrive,,,,,,
557,10.0,10.0,4.16461,4.16461,16-16,FPGA,OCL-FPGA_16-16_B_BQTerrace_1920x1080_60_RA_37_0.out,2.4,2.40119,37,0.15900695,0.159007,0.618477318,0.618477,0.165244295,0.165244,4.164620345,3.98,3.98,4.16462,0.154206622,0.154207,0.154197182,0.154197,RA,BQTerrace,,,,,,
558,10.0,10.0,4.57163,4.57163,64-16,FPGA,OCL-FPGA_64-16_E_Johnny_1280x720_60_LD_32_0.out,2.19,2.18741,32,0.20220453,0.202205,2.597347121,2.59735,0.1873956,0.187396,4.571639088,2.55,2.55,4.57164,0.194471486,0.194471,0.194853131,0.194853,LD,Johnny,,,,,,
559,10.0,10.0,9.70841,9.70841,32-08,FPGA,OCL-FPGA_32-08_B_Cactus_1920x1080_50_LD_37_0.out,1.03,1.03003,37,0.707586127,0.707586,3.238455321,3.23846,0.691190437,0.69119,9.708430453,8.24,8.24,9.70843,0.678919414,0.678919,0.677641517,0.677642,LD,Cactus,,,,,,
560,10.0,,3.9997,,0-0,CPU,C-CPU_B_Kimono_1920x1080_24_RA_22_0.out,2.5,,22,,,,,,,3.999708652496,4.0,,,,,,,RA,Kimono,0.0,0.0,0.0,0.0,0.0,0.0
561,10.0,10.0,2.28043,2.28043,16-16,FPGA,OCL-FPGA_16-16_E_FourPeople_1280x720_60_RA_27_0.out,4.39,4.38514,27,0.142623668,0.142624,0.584700121,0.5847,0.131361213,0.131361,2.280447697,2.12,2.12,2.28045,0.138575744,0.138576,0.138520823,0.138521,RA,FourPeople,,,,,,
562,10.0,10.0,7.14191,7.14191,64-64,FPGA,OCL-FPGA_64-64_B_BQTerrace_1920x1080_60_RA_22_0.out,1.4,1.40019,22,0.060927283,0.0609273,1.410804088,1.4108,0.06255736,0.0625574,7.14192668,5.9,5.9,7.14193,0.05425483,0.0542548,0.05406787,0.0540679,RA,BQTerrace,,,,,,
563,10.0,10.0,3.66683,3.66683,64-32,FPGA,OCL-FPGA_64-32_E_Johnny_1280x720_60_LD_37_0.out,2.73,2.72715,37,0.125156788,0.125157,2.334427852,2.33443,0.121922567,0.121923,3.666842071,1.68,1.68,3.66684,0.119616095,0.119616,0.118698304,0.118698,LD,Johnny,,,,,,
564,10.0,10.0,4.53356,4.53356,64-64,FPGA,OCL-FPGA_64-64_E_Johnny_1280x720_60_RA_27_0.out,2.21,2.20577,27,0.121676626,0.121677,2.839467773,2.83947,0.114845613,0.114846,4.533571894,2.06,2.06,4.53357,0.11293621,0.112936,0.112631018,0.112631,RA,Johnny,,,,,,
565,10.0,10.0,8.07894,8.07894,32-32,FPGA,OCL-FPGA_32-32_B_Kimono_1920x1080_24_LD_32_0.out,1.24,1.23779,32,0.405886109,0.405886,3.171145888,3.17115,0.414522456,0.414522,8.078953964,6.17,6.17,8.07895,0.388862896,0.388863,0.388642446,0.388642,LD,Kimono,,,,,,
566,10.0,10.0,19.42506,19.4251,64-16,FPGA,OCL-FPGA_64-16_B_BasketballDrive_1920x1080_50_RA_22_0.out,0.51,0.514799,22,1.034381462,1.03438,7.76170108,7.7617,1.010629834,1.01063,19.425068329,14.75,14.75,19.4251,0.982492656,0.982493,0.976640698,0.976641,RA,BasketballDrive,,,,,,
567,10.0,10.0,8.04057,8.04057,64-08,FPGA,OCL-FPGA_64-08_E_FourPeople_1280x720_60_RA_27_0.out,1.24,1.24369,27,0.419997506,0.419998,4.081156718,4.08116,0.394831508,0.394832,8.040581646,5.1,5.1,8.04058,0.410178442,0.410178,0.408182699,0.408183,RA,FourPeople,,,,,,
568,10.0,10.0,3.17065,3.17065,16-16,FPGA,OCL-FPGA_16-16_E_FourPeople_1280x720_60_LD_22_0.out,3.15,3.15393,22,0.219225833,0.219226,0.856872045,0.856872,0.202867469,0.202867,3.170663472,2.92,2.92,3.17066,0.211600516,0.211601,0.21026865,0.210269,LD,FourPeople,,,,,,
569,10.0,10.0,0.79189,0.791893,08-08,FPGA,OCL-FPGA_08-08_E_FourPeople_1280x720_60_LD_32_0.out,12.63,12.628,32,0.040343598,0.0403436,0.124908307,0.124908,0.038726934,0.0387269,0.791906837,0.77,0.77,0.791907,0.040376876,0.0403769,0.039992893,0.0399929,LD,FourPeople,,,,,,
570,10.0,,1.75568,,0-0,CPU,C-CPU_B_ParkScene_1920x1080_24_LD_32_0.out,5.7,,32,,,,,,,1.755700945854,1.759999990463,,,,,,,LD,ParkScene,0.0,0.0,0.0,0.0,0.0,0.0
571,10.0,10.0,17.82955,17.8295,64-08,FPGA,OCL-FPGA_64-08_B_BasketballDrive_1920x1080_50_RA_32_0.out,0.56,0.560867,32,0.974534261,0.974534,8.498483634,8.49848,0.954455239,0.954455,17.829578975,11.91,11.91,17.8296,0.917144319,0.917144,0.912698276,0.912698,RA,BasketballDrive,,,,,,
572,10.0,10.0,1.29912,1.29912,08-08,FPGA,OCL-FPGA_08-08_E_KristenAndSara_1280x720_60_LD_27_0.out,7.7,7.69749,27,0.069149458,0.0691495,0.2144625,0.214462,0.069368173,0.0693682,1.29913744,1.25,1.25,1.29914,0.067591703,0.0675917,0.067905946,0.0679059,LD,KristenAndSara,,,,,,
573,10.0,10.0,8.62224,8.62224,32-16,FPGA,OCL-FPGA_32-16_B_Kimono_1920x1080_24_LD_37_0.out,1.16,1.15979,37,0.514505148,0.514505,3.145321107,3.14532,0.477052777,0.477053,8.622260545,6.94,6.94,8.62226,0.483602358,0.483602,0.480677143,0.480677,LD,Kimono,,,,,,
574,10.0,10.0,12.11033,12.1103,64-16,FPGA,OCL-FPGA_64-16_B_Cactus_1920x1080_50_LD_37_0.out,0.83,0.825741,37,0.636015479,0.636015,6.191352552,6.19135,0.580273058,0.580273,12.110349165,7.69,7.69,12.1103,0.612947747,0.612948,0.613071474,0.613071,LD,Cactus,,,,,,
575,10.0,10.0,5.76747,5.76747,16-16,FPGA,OCL-FPGA_16-16_B_BasketballDrive_1920x1080_50_LD_27_0.out,1.73,1.73386,27,0.309721646,0.309722,1.255961087,1.25596,0.312231869,0.312232,5.767489986,5.42,5.42,5.76749,0.297735502,0.297736,0.296934761,0.296935,LD,BasketballDrive,,,,,,
576,10.0,10.0,3.14519,3.14519,64-64,FPGA,OCL-FPGA_64-64_E_FourPeople_1280x720_60_LD_37_0.out,3.18,3.17945,37,0.091079988,0.09108,2.061052857,2.06105,0.086797672,0.0867977,3.145206375,1.33,1.33,3.14521,0.081840903,0.0818409,0.081696295,0.0816963,LD,FourPeople,,,,,,
577,10.0,10.0,22.51897,22.519,64-16,FPGA,OCL-FPGA_64-16_B_BQTerrace_1920x1080_60_RA_27_0.out,0.44,0.44407,27,1.30975151,1.30975,9.679720845,9.67972,1.260073412,1.26007,22.518981506,16.46,16.46,22.519,1.241684889,1.24168,1.232587697,1.23259,RA,BQTerrace,,,,,,
578,10.0,10.0,5.95238,5.95238,64-64,FPGA,OCL-FPGA_64-64_B_Cactus_1920x1080_50_LD_37_0.out,1.68,1.68,37,0.16327873,0.163279,3.577408922,3.57741,0.151926099,0.151926,5.952399495,2.79,2.79,5.9524,0.152091808,0.152092,0.149060578,0.149061,LD,Cactus,,,,,,
579,10.0,,0.52872,,0-0,CPU,C-CPU_E_FourPeople_1280x720_60_RA_32_0.out,18.91,,32,,,,,,,0.528729319572,0.52999997139,,,,,,,RA,FourPeople,0.0,0.0,0.0,0.0,0.0,0.0
580,10.0,,2.97357,,0-0,CPU,C-CPU_B_ParkScene_1920x1080_24_LD_22_0.out,3.36,,22,,,,,,,2.973582744598,2.97000002861,,,,,,,LD,ParkScene,0.0,0.0,0.0,0.0,0.0,0.0
581,10.0,10.0,6.44219,6.44219,16-08,FPGA,OCL-FPGA_16-08_B_BasketballDrive_1920x1080_50_LD_32_0.out,1.55,1.55227,32,0.431705549,0.431706,1.517229834,1.51723,0.411610213,0.41161,6.44220785,6.0,6.0,6.44221,0.411283068,0.411283,0.409667344,0.409667,LD,BasketballDrive,,,,,,
582,10.0,10.0,1.52744,1.52744,08-08,FPGA,OCL-FPGA_08-08_E_KristenAndSara_1280x720_60_RA_27_0.out,6.55,6.54691,27,0.066604119,0.0666041,0.207421186,0.207421,0.068616765,0.0686168,1.527452956,1.47,1.47,1.52745,0.063768436,0.0637684,0.063650751,0.0636508,RA,KristenAndSara,,,,,,
583,10.0,10.0,1.68914,1.68914,16-16,FPGA,OCL-FPGA_16-16_E_KristenAndSara_1280x720_60_RA_32_0.out,5.92,5.92017,32,0.091579422,0.0915794,0.342600351,0.3426,0.088131273,0.0881313,1.689156526,1.59,1.59,1.68916,0.090923208,0.0909232,0.090699569,0.0906996,RA,KristenAndSara,,,,,,
584,10.0,10.0,15.94992,15.9499,32-16,FPGA,OCL-FPGA_32-16_B_BasketballDrive_1920x1080_50_RA_22_0.out,0.63,0.626963,22,0.909803495,0.909803,5.016853143,5.01685,0.909596233,0.909596,15.949930268,13.72,13.72,15.9499,0.877282831,0.877283,0.87740801,0.877408,RA,BasketballDrive,,,,,,
585,10.0,10.0,5.0911,5.0911,16-16,FPGA,OCL-FPGA_16-16_B_Cactus_1920x1080_50_RA_37_0.out,1.96,1.96421,37,0.308616757,0.308617,1.154790791,1.15479,0.300348313,0.300348,5.091114038,4.68,4.68,5.09111,0.290883528,0.290884,0.290503632,0.290504,RA,Cactus,,,,,,
586,10.0,10.0,2.51813,2.51813,08-08,FPGA,OCL-FPGA_08-08_E_KristenAndSara_1280x720_60_LD_22_0.out,3.97,3.9712,22,0.173030705,0.173031,0.484789833,0.48479,0.172165807,0.172166,2.518143225,2.38,2.38,2.51814,0.172144231,0.172144,0.171509095,0.171509,LD,KristenAndSara,,,,,,
587,10.0,10.0,11.72954,11.7295,32-08,FPGA,OCL-FPGA_32-08_B_Kimono_1920x1080_24_RA_37_0.out,0.85,0.852548,37,0.723003961,0.723004,3.992829058,3.99283,0.714123484,0.714123,11.729557636,9.74,9.74,11.7296,0.690285627,0.690286,0.68840474,0.688405,RA,Kimono,,,,,,
588,10.0,10.0,12.46498,12.465,16-16,FPGA,OCL-FPGA_16-16_B_Kimono_1920x1080_24_LD_22_0.out,0.8,0.802248,22,0.784922591,0.784923,3.092386559,3.09239,0.739782918,0.739783,12.464998801,11.62,11.62,12.465,0.749380664,0.749381,0.748464536,0.748465,LD,Kimono,,,,,,
589,10.0,10.0,3.75278,3.75278,64-32,FPGA,OCL-FPGA_64-32_E_Johnny_1280x720_60_LD_32_0.out,2.66,2.66469,32,0.125672287,0.125672,2.323659169,2.32366,0.121611971,0.121612,3.752793103,1.8,1.8,3.75279,0.118765895,0.118766,0.118901494,0.118901,LD,Johnny,,,,,,
590,10.0,10.0,4.32413,4.32413,64-16,FPGA,OCL-FPGA_64-16_E_KristenAndSara_1280x720_60_LD_37_0.out,2.31,2.3126,37,0.178628628,0.178629,2.545121823,2.54512,0.174690512,0.174691,4.324141334,2.28,2.28,4.32414,0.173265385,0.173265,0.171740965,0.171741,LD,KristenAndSara,,,,,,
591,10.0,10.0,4.52205,4.52205,64-08,FPGA,OCL-FPGA_64-08_E_FourPeople_1280x720_60_LD_37_0.out,2.21,2.21139,37,0.196300526,0.196301,2.601307189,2.60131,0.196823431,0.196823,4.522067874,2.48,2.48,4.52207,0.187526171,0.187526,0.187545634,0.187546,LD,FourPeople,,,,,,
592,10.0,10.0,18.69767,18.6977,64-16,FPGA,OCL-FPGA_64-16_B_Kimono_1920x1080_24_RA_32_0.out,0.53,0.534826,32,1.040210592,1.04021,8.75143223,8.75143,1.034243454,1.03424,18.697680596,12.82,12.82,18.6977,0.964082298,0.964082,0.958483205,0.958483,RA,Kimono,,,,,,
593,10.0,10.0,5.23015,5.23015,64-16,FPGA,OCL-FPGA_64-16_E_Johnny_1280x720_60_LD_27_0.out,1.91,1.91199,27,0.254490503,0.254491,2.716149211,2.71615,0.261982197,0.261982,5.230165612,3.22,3.22,5.23017,0.243897638,0.243898,0.243941784,0.243942,LD,Johnny,,,,,,
594,10.0,10.0,1.37565,1.37565,08-08,FPGA,OCL-FPGA_08-08_E_FourPeople_1280x720_60_LD_27_0.out,7.27,7.26928,27,0.090104888,0.0901049,0.249804924,0.249805,0.089481913,0.0894819,1.375669075,1.3,1.3,1.37567,0.086788582,0.0867886,0.086591187,0.0865912,LD,FourPeople,,,,,,
595,10.0,10.0,1.66264,1.66264,16-08,FPGA,OCL-FPGA_16-08_E_KristenAndSara_1280x720_60_LD_32_0.out,6.01,6.01453,32,0.11026936,0.110269,0.409980035,0.40998,0.10307728,0.103077,1.662651755,1.53,1.53,1.66265,0.104745926,0.104746,0.104263483,0.104263,LD,KristenAndSara,,,,,,
596,10.0,10.0,16.59969,16.5997,32-08,FPGA,OCL-FPGA_32-08_B_Cactus_1920x1080_50_RA_32_0.out,0.6,0.602421,32,1.220348996,1.22035,5.373709501,5.37371,1.205202262,1.2052,16.599707019,14.54,14.54,16.5997,1.187030599,1.18703,1.186547572,1.18655,RA,Cactus,,,,,,
597,10.0,10.0,64.53072,64.5307,16-08,FPGA,OCL-FPGA_16-08_B_BQTerrace_1920x1080_60_RA_22_0.out,0.15,0.154965,22,5.489799937,5.4898,18.277374699,18.2774,5.373663827,5.37366,64.530730931,59.53,59.53,64.5307,5.27159805,5.2716,5.261034354,5.26103,RA,BQTerrace,,,,,,
598,10.0,10.0,6.49352,6.49352,64-64,FPGA,OCL-FPGA_64-64_B_Kimono_1920x1080_24_RA_22_0.out,1.54,1.54,22,0.078734163,0.0787342,1.784951468,1.78495,0.08154468,0.0815447,6.493535457,4.93,4.93,6.49354,0.071228075,0.0712281,0.070806976,0.070807,RA,Kimono,,,,,,
599,10.0,10.0,2.7728,2.7728,32-16,FPGA,OCL-FPGA_32-16_E_FourPeople_1280x720_60_LD_27_0.out,3.61,3.60646,27,0.182839415,0.182839,0.938805375,0.938805,0.186167488,0.186167,2.772818421,2.38,2.38,2.77282,0.177292733,0.177293,0.177078893,0.177079,LD,FourPeople,,,,,,
600,10.0,10.0,6.07521,6.07521,32-32,FPGA,OCL-FPGA_32-32_B_Cactus_1920x1080_50_RA_32_0.out,1.65,1.64603,32,0.265803995,0.265804,2.075580597,2.07558,0.258847177,0.258847,6.075229128,4.87,4.87,6.07523,0.256379821,0.25638,0.255999658,0.256,RA,Cactus,,,,,,
601,10.0,10.0,3.63224,3.63224,64-32,FPGA,OCL-FPGA_64-32_E_FourPeople_1280x720_60_LD_32_0.out,2.75,2.75312,32,0.121616517,0.121617,2.27796878,2.27797,0.113401145,0.113401,3.632251092,1.75,1.75,3.63225,0.114266497,0.114266,0.114122981,0.114123,LD,FourPeople,,,,,,
602,10.0,10.0,9.06003,9.06003,32-08,FPGA,OCL-FPGA_32-08_B_BasketballDrive_1920x1080_50_RA_37_0.out,1.1,1.10375,37,0.560982809,0.560983,2.807334775,2.80733,0.517629319,0.517629,9.060041462,7.8,7.8,9.06004,0.538030917,0.538031,0.537028581,0.537029,RA,BasketballDrive,,,,,,
603,10.0,10.0,16.22105,16.2211,64-16,FPGA,OCL-FPGA_64-16_B_ParkScene_1920x1080_24_RA_37_0.out,0.62,0.616483,37,0.762120969,0.762121,8.562576966,8.56258,0.743961898,0.743962,16.221064865,10.08,10.08,16.2211,0.728228558,0.728229,0.726197724,0.726198,RA,ParkScene,,,,,,
604,10.0,10.0,7.49139,7.49139,16-16,FPGA,OCL-FPGA_16-16_B_Kimono_1920x1080_24_RA_32_0.out,1.33,1.33487,32,0.419195052,0.419195,1.716816003,1.71682,0.422036307,0.422036,7.491411059,6.99,6.99,7.49141,0.409678279,0.409678,0.411477514,0.411478,RA,Kimono,,,,,,
605,10.0,10.0,8.91336,8.91336,16-16,FPGA,OCL-FPGA_16-16_B_Cactus_1920x1080_50_LD_27_0.out,1.12,1.12191,27,0.62067297,0.620673,2.425906406,2.42591,0.569544519,0.569545,8.913376373,8.26,8.26,8.91338,0.596102075,0.596102,0.592384357,0.592384,LD,Cactus,,,,,,
606,10.0,,1.59404,,0-0,CPU,C-CPU_B_BQTerrace_1920x1080_60_LD_37_0.out,6.27,,37,,,,,,,1.594048380852,1.580000042915,,,,,,,LD,BQTerrace,0.0,0.0,0.0,0.0,0.0,0.0
607,10.0,10.0,5.05245,5.05245,32-32,FPGA,OCL-FPGA_32-32_B_Cactus_1920x1080_50_LD_32_0.out,1.98,1.97924,32,0.239003995,0.239004,1.799828427,1.79983,0.253055171,0.253055,5.052465227,3.88,3.88,5.05247,0.221909315,0.221909,0.220897386,0.220897,LD,Cactus,,,,,,
608,10.0,10.0,1.98588,1.98588,16-08,FPGA,OCL-FPGA_16-08_E_KristenAndSara_1280x720_60_RA_32_0.out,5.04,5.03556,32,0.118690485,0.11869,0.443941203,0.443941,0.115013507,0.115014,1.985891156,1.86,1.86,1.98589,0.111907761,0.111908,0.111610769,0.111611,RA,KristenAndSara,,,,,,
609,10.0,10.0,4.69236,4.69236,64-64,FPGA,OCL-FPGA_64-64_B_Kimono_1920x1080_24_LD_32_0.out,2.13,2.13112,32,0.09294311,0.0929431,2.152410148,2.15241,0.086042839,0.0860428,4.692375923,2.84,2.84,4.69238,0.08615769,0.0861577,0.086596043,0.086596,LD,Kimono,,,,,,
610,10.0,10.0,5.9664,5.9664,64-16,FPGA,OCL-FPGA_64-16_E_Johnny_1280x720_60_RA_37_0.out,1.68,1.67605,37,0.227663319,0.227663,3.599405741,3.59941,0.220012647,0.220013,5.966412864,2.98,2.98,5.96641,0.209293255,0.209293,0.208542949,0.208543,RA,Johnny,,,,,,
611,10.0,10.0,2.24378,2.24378,08-08,FPGA,OCL-FPGA_08-08_E_Johnny_1280x720_60_LD_22_0.out,4.46,4.45675,22,0.138992882,0.138993,0.422002109,0.422002,0.131909666,0.13191,2.243801815,2.14,2.14,2.2438,0.132656846,0.132657,0.132089852,0.13209,LD,Johnny,,,,,,
612,10.0,10.0,8.66243,8.66243,16-16,FPGA,OCL-FPGA_16-16_B_Kimono_1920x1080_24_LD_27_0.out,1.15,1.15441,27,0.541739222,0.541739,2.106128032,2.10613,0.524150867,0.524151,8.662451236,8.06,8.06,8.66245,0.523110727,0.523111,0.519451362,0.519451,LD,Kimono,,,,,,
